User_ID;Smartphone_Adoption;Payment_Method;Website_Activity;Bought_Digital_Media_18Mo;Gender;Bought_Electronics_12Mo;Bought_Digital;Browsed_Electronics_12Mo;Marital_Status;Age
3309;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;44
3310;Late Majority;Credit Card;Regular;No;M;Yes;Yes;Yes;M;66
3311;Late Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;M;51
3312;Late Majority;Website Account;Regular;Yes;M;Yes;No;Yes;M;59
3313;Late Majority;Website Account;Seldom;Yes;M;No;No;Yes;M;59
3314;Late Majority;Website Account;Frequent;No;M;No;Yes;No;S;66
3315;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;16
3316;Late Majority;Bank Transfer;Regular;No;F;Yes;No;Yes;M;64
3317;Late Majority;Website Account;Seldom;Yes;M;No;No;Yes;S;38
3318;Late Majority;Bank Transfer;Frequent;Yes;F;Yes;Yes;Yes;M;16
3319;Late Majority;Website Account;Seldom;No;F;Yes;Yes;Yes;M;27
3320;Late Majority;Credit Card;Seldom;Yes;F;Yes;Yes;Yes;S;56
3321;Late Majority;Bank Transfer;Frequent;Yes;F;No;Yes;Yes;S;66
3322;Late Majority;Monthly Billing;Seldom;Yes;M;Yes;No;Yes;M;66
3323;Late Majority;Bank Transfer;Frequent;Yes;M;Yes;No;Yes;M;66
3324;Late Majority;Website Account;Seldom;Yes;F;No;Yes;Yes;M;66
3325;Late Majority;Credit Card;Frequent;No;M;Yes;Yes;Yes;M;61
3326;Late Majority;Website Account;Seldom;No;F;No;Yes;Yes;M;55
3327;Late Majority;Monthly Billing;Frequent;Yes;M;Yes;Yes;Yes;S;66
3328;Late Majority;Monthly Billing;Regular;No;M;No;No;Yes;M;41
3329;Late Majority;Bank Transfer;Frequent;Yes;F;Yes;Yes;Yes;M;66
3330;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;S;66
3331;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;66
3332;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;23
3333;Late Majority;Monthly Billing;Seldom;Yes;F;No;Yes;Yes;M;28
3334;Late Majority;Bank Transfer;Frequent;No;M;Yes;Yes;Yes;S;65
3335;Late Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;S;51
3336;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;S;41
3337;Late Majority;Bank Transfer;Seldom;No;F;No;Yes;Yes;S;40
3338;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;28
3339;Late Majority;Website Account;Seldom;Yes;F;No;Yes;Yes;M;66
3340;Late Majority;Monthly Billing;Seldom;Yes;F;No;Yes;Yes;M;56
3341;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;M;17
3342;Late Majority;Monthly Billing;Seldom;Yes;F;No;No;Yes;S;54
3343;Late Majority;Monthly Billing;Seldom;Yes;M;No;No;Yes;M;63
3344;Late Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;S;16
3345;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;20
3346;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;56
3347;Late Majority;Bank Transfer;Frequent;Yes;M;Yes;Yes;Yes;M;66
3348;Late Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;M;34
3349;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;57
3350;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;S;59
3351;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;S;16
3352;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;S;66
3353;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;66
3354;Late Majority;Website Account;Seldom;No;F;No;Yes;Yes;M;48
3355;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;M;16
3356;Late Majority;Credit Card;Frequent;No;F;No;Yes;Yes;M;62
3357;Late Majority;Bank Transfer;Frequent;Yes;M;No;No;Yes;S;59
3358;Late Majority;Monthly Billing;Regular;Yes;F;No;No;Yes;M;29
3359;Late Majority;Website Account;Regular;Yes;F;No;Yes;Yes;M;45
3360;Late Majority;Monthly Billing;Seldom;Yes;F;Yes;No;No;M;44
3361;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;49
3362;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;66
3363;Late Majority;Bank Transfer;Frequent;Yes;M;Yes;No;Yes;S;66
3364;Late Majority;Credit Card;Regular;No;F;Yes;Yes;Yes;S;48
3365;Late Majority;Website Account;Regular;No;M;No;No;Yes;M;66
3366;Late Majority;Bank Transfer;Frequent;Yes;M;Yes;No;Yes;M;33
3367;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;57
3368;Late Majority;Credit Card;Frequent;Yes;F;Yes;No;Yes;M;60
3369;Late Majority;Bank Transfer;Frequent;No;M;Yes;Yes;Yes;S;28
3370;Late Majority;Bank Transfer;Regular;Yes;F;No;Yes;Yes;M;16
3371;Late Majority;Monthly Billing;Seldom;No;F;No;Yes;Yes;M;56
3372;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;47
3373;Late Majority;Bank Transfer;Seldom;No;F;No;No;Yes;M;47
3374;Late Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;M;66
3375;Late Majority;Credit Card;Regular;Yes;M;Yes;Yes;Yes;S;66
3376;Late Majority;Monthly Billing;Regular;Yes;M;No;No;Yes;S;66
3377;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;S;21
3378;Late Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;M;16
3379;Late Majority;Bank Transfer;Frequent;No;F;Yes;Yes;Yes;M;41
3380;Late Majority;Website Account;Regular;Yes;M;Yes;Yes;Yes;M;16
3381;Late Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;M;19
3382;Late Majority;Bank Transfer;Seldom;No;F;No;Yes;Yes;M;16
3383;Late Majority;Website Account;Seldom;Yes;F;No;No;Yes;M;54
3384;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;S;51
3385;Late Majority;Credit Card;Regular;Yes;M;No;Yes;Yes;M;54
3386;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;M;39
3387;Late Majority;Bank Transfer;Regular;No;M;Yes;Yes;Yes;M;57
3388;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;42
3389;Late Majority;Bank Transfer;Regular;No;M;No;Yes;Yes;S;60
3390;Late Majority;Credit Card;Regular;Yes;M;No;Yes;Yes;S;16
3391;Late Majority;Website Account;Seldom;Yes;F;Yes;Yes;No;S;42
3392;Late Majority;Credit Card;Seldom;Yes;F;Yes;No;Yes;S;44
3393;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;46
3394;Late Majority;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;M;66
3395;Late Majority;Bank Transfer;Regular;Yes;F;No;No;Yes;M;66
3396;Late Majority;Bank Transfer;Frequent;Yes;M;No;Yes;Yes;M;66
3397;Late Majority;Website Account;Seldom;No;M;Yes;Yes;Yes;S;19
3398;Late Majority;Website Account;Frequent;No;F;Yes;Yes;Yes;M;66
3399;Late Majority;Credit Card;Seldom;Yes;F;Yes;Yes;Yes;M;36
3400;Late Majority;Website Account;Regular;Yes;F;Yes;Yes;Yes;S;44
3401;Late Majority;Credit Card;Seldom;Yes;M;Yes;No;Yes;M;38
3402;Late Majority;Bank Transfer;Frequent;Yes;F;No;No;Yes;M;38
3403;Late Majority;Monthly Billing;Seldom;Yes;M;Yes;No;Yes;S;66
3404;Late Majority;Monthly Billing;Seldom;No;M;Yes;Yes;Yes;S;16
3405;Late Majority;Credit Card;Seldom;Yes;M;No;No;Yes;M;50
3406;Late Majority;Website Account;Regular;Yes;F;No;Yes;Yes;S;46
3407;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;M;30
3408;Late Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;24
3409;Late Majority;Bank Transfer;Frequent;Yes;M;Yes;No;Yes;S;16
3410;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;55
3411;Late Majority;Monthly Billing;Seldom;No;M;Yes;No;Yes;M;42
3412;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;60
3413;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;66
3414;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;62
3415;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;66
3416;Late Majority;Credit Card;Seldom;No;F;Yes;No;Yes;M;66
3417;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;S;16
3418;Late Majority;Credit Card;Regular;No;M;Yes;Yes;Yes;M;66
3419;Late Majority;Monthly Billing;Seldom;No;F;Yes;Yes;Yes;M;65
3420;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;M;16
3421;Late Majority;Monthly Billing;Seldom;No;F;No;No;Yes;S;66
3422;Late Majority;Website Account;Regular;No;F;No;Yes;Yes;S;62
3423;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;16
3424;Late Majority;Monthly Billing;Seldom;Yes;M;No;Yes;Yes;S;66
3425;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;M;23
3426;Late Majority;Website Account;Frequent;Yes;M;No;No;Yes;M;66
3427;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;22
3428;Late Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;M;66
3429;Late Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;16
3430;Late Majority;Website Account;Seldom;Yes;M;No;No;Yes;S;25
3431;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;32
3432;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;61
3433;Late Majority;Bank Transfer;Regular;Yes;F;No;No;Yes;S;46
3434;Late Majority;Bank Transfer;Frequent;Yes;M;No;No;No;S;40
3435;Late Majority;Website Account;Seldom;Yes;F;No;No;Yes;M;32
3436;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;66
3437;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;49
3438;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;24
3439;Late Majority;Bank Transfer;Frequent;Yes;M;No;No;Yes;M;52
3440;Late Majority;Bank Transfer;Frequent;No;M;Yes;Yes;Yes;S;17
3441;Late Majority;Monthly Billing;Seldom;Yes;M;Yes;No;Yes;M;66
3442;Late Majority;Bank Transfer;Regular;Yes;M;No;Yes;Yes;M;47
3443;Late Majority;Bank Transfer;Regular;Yes;F;No;No;Yes;M;47
3444;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;M;23
3445;Late Majority;Bank Transfer;Frequent;No;M;No;No;Yes;M;21
3446;Late Majority;Website Account;Regular;Yes;M;No;No;Yes;S;42
3447;Late Majority;Website Account;Regular;No;M;Yes;Yes;Yes;S;62
3448;Late Majority;Website Account;Seldom;Yes;F;No;Yes;Yes;M;66
3449;Late Majority;Credit Card;Seldom;Yes;M;Yes;No;Yes;S;66
3450;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;44
3451;Late Majority;Bank Transfer;Regular;No;M;No;Yes;Yes;S;57
3452;Late Majority;Monthly Billing;Frequent;Yes;F;Yes;No;Yes;S;33
3453;Late Majority;Website Account;Frequent;Yes;F;Yes;No;Yes;S;16
3454;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;S;16
3455;Late Majority;Monthly Billing;Seldom;Yes;F;Yes;No;Yes;M;66
3456;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;M;22
3457;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;55
3458;Late Majority;Monthly Billing;Frequent;Yes;M;Yes;No;Yes;S;66
3459;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;S;36
3460;Late Majority;Website Account;Seldom;No;M;Yes;Yes;Yes;S;38
3461;Late Majority;Monthly Billing;Seldom;Yes;M;Yes;No;Yes;S;66
3462;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;M;26
3463;Late Majority;Website Account;Regular;Yes;M;Yes;No;No;M;23
3464;Late Majority;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;M;66
3465;Late Majority;Website Account;Regular;Yes;F;Yes;Yes;Yes;M;66
3466;Late Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;M;66
3467;Late Majority;Website Account;Regular;No;M;No;Yes;Yes;M;66
3468;Late Majority;Bank Transfer;Regular;No;M;No;No;Yes;M;29
3469;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;No;M;65
3470;Late Majority;Bank Transfer;Frequent;No;F;No;Yes;Yes;M;66
3471;Late Majority;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;66
3472;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;48
3473;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;37
3474;Late Majority;Bank Transfer;Frequent;Yes;F;Yes;No;Yes;S;66
3475;Late Majority;Website Account;Seldom;No;F;Yes;No;Yes;M;22
3476;Late Majority;Credit Card;Seldom;Yes;M;Yes;No;Yes;S;50
3477;Late Majority;Monthly Billing;Seldom;Yes;F;No;Yes;Yes;S;58
3478;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;S;39
3479;Late Majority;Monthly Billing;Seldom;No;M;No;No;Yes;S;20
3480;Late Majority;Bank Transfer;Regular;Yes;M;No;Yes;Yes;M;50
3481;Late Majority;Bank Transfer;Seldom;No;F;Yes;No;Yes;S;16
3482;Late Majority;Monthly Billing;Seldom;No;F;No;No;Yes;M;42
3483;Late Majority;Website Account;Seldom;Yes;M;No;No;Yes;M;45
3484;Late Majority;Website Account;Seldom;Yes;M;No;No;Yes;S;39
3485;Late Majority;Credit Card;Frequent;Yes;M;Yes;Yes;Yes;S;66
3486;Late Majority;Bank Transfer;Seldom;No;F;No;No;Yes;M;61
3487;Late Majority;Monthly Billing;Frequent;No;M;No;No;Yes;M;66
3488;Late Majority;Credit Card;Regular;Yes;F;Yes;No;Yes;M;58
3489;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;23
3490;Late Majority;Monthly Billing;Regular;Yes;F;Yes;No;No;M;51
3491;Late Majority;Bank Transfer;Frequent;Yes;M;No;Yes;Yes;M;24
3492;Late Majority;Monthly Billing;Seldom;Yes;F;No;Yes;Yes;M;55
3493;Late Majority;Bank Transfer;Regular;Yes;M;No;Yes;Yes;M;38
3494;Late Majority;Bank Transfer;Seldom;No;F;Yes;No;Yes;M;66
3495;Late Majority;Credit Card;Seldom;Yes;F;Yes;No;Yes;S;16
3496;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;32
3497;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;36
3498;Late Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;M;61
3499;Late Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;S;62
3500;Late Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;66
3501;Late Majority;Website Account;Seldom;No;M;No;No;Yes;M;46
3502;Late Majority;Bank Transfer;Frequent;Yes;M;No;No;Yes;M;66
3503;Late Majority;Credit Card;Seldom;Yes;M;Yes;No;Yes;M;51
3504;Late Majority;Credit Card;Frequent;Yes;M;No;Yes;Yes;M;49
3505;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;S;43
3506;Late Majority;Credit Card;Seldom;No;M;Yes;No;Yes;S;16
3507;Late Majority;Bank Transfer;Regular;No;M;Yes;Yes;Yes;S;62
3508;Late Majority;Monthly Billing;Regular;Yes;F;No;No;Yes;M;62
3509;Late Majority;Website Account;Regular;Yes;F;No;Yes;Yes;M;54
3510;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;S;21
3511;Late Majority;Credit Card;Seldom;No;F;Yes;Yes;Yes;M;16
3512;Late Majority;Website Account;Seldom;Yes;M;No;No;No;M;28
3513;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;M;66
3514;Late Majority;Bank Transfer;Regular;No;M;Yes;No;Yes;M;17
3515;Late Majority;Bank Transfer;Frequent;Yes;F;No;Yes;Yes;S;16
3516;Late Majority;Website Account;Frequent;Yes;M;No;Yes;Yes;M;20
3517;Late Majority;Website Account;Seldom;Yes;M;No;No;No;M;16
3518;Late Majority;Bank Transfer;Frequent;Yes;M;Yes;No;Yes;S;23
3519;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;18
3520;Late Majority;Website Account;Regular;Yes;M;No;No;Yes;M;66
3521;Late Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;58
3522;Late Majority;Website Account;Regular;No;M;No;No;Yes;M;62
3523;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;S;60
3524;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;No;S;27
3525;Late Majority;Website Account;Seldom;Yes;M;No;No;Yes;M;44
3526;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;66
3527;Late Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;M;20
3528;Late Majority;Credit Card;Regular;No;M;Yes;Yes;Yes;S;63
3529;Late Majority;Website Account;Seldom;Yes;M;No;No;Yes;M;25
3530;Late Majority;Website Account;Seldom;Yes;M;No;No;Yes;S;61
3531;Late Majority;Website Account;Regular;Yes;M;Yes;Yes;Yes;S;36
3532;Late Majority;Monthly Billing;Frequent;Yes;M;Yes;Yes;Yes;S;66
3533;Late Majority;Website Account;Seldom;Yes;F;No;No;Yes;M;35
3534;Late Majority;Bank Transfer;Frequent;No;F;No;Yes;Yes;S;26
3535;Late Majority;Bank Transfer;Regular;No;M;Yes;Yes;Yes;S;25
3536;Late Majority;Website Account;Seldom;Yes;F;No;No;Yes;M;66
3537;Late Majority;Bank Transfer;Frequent;Yes;F;No;Yes;Yes;M;34
3538;Late Majority;Monthly Billing;Seldom;Yes;M;Yes;No;Yes;S;36
3539;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;S;59
3540;Late Majority;Monthly Billing;Seldom;No;M;No;No;Yes;M;36
3541;Late Majority;Website Account;Frequent;Yes;M;No;No;Yes;M;26
3542;Late Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;M;33
3543;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;48
3544;Late Majority;Bank Transfer;Regular;Yes;F;No;No;Yes;M;66
3545;Late Majority;Website Account;Frequent;Yes;F;No;Yes;Yes;S;16
3546;Late Majority;Website Account;Seldom;No;M;No;Yes;Yes;S;26
3547;Late Majority;Monthly Billing;Seldom;Yes;F;No;Yes;Yes;S;66
3548;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;61
3549;Late Majority;Credit Card;Regular;Yes;M;No;No;Yes;M;43
3550;Late Majority;Monthly Billing;Seldom;Yes;F;Yes;No;Yes;M;66
3551;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;45
3552;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;56
3553;Late Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;S;36
3554;Late Majority;Monthly Billing;Frequent;No;M;No;No;Yes;S;35
3555;Late Majority;Website Account;Regular;No;F;No;No;Yes;S;57
3556;Late Majority;Credit Card;Seldom;Yes;F;No;Yes;Yes;S;28
3557;Late Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;16
3558;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;S;66
3559;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;S;60
3560;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;20
3561;Late Majority;Credit Card;Seldom;Yes;M;No;Yes;Yes;M;35
3562;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;S;63
3563;Late Majority;Monthly Billing;Regular;Yes;M;No;Yes;No;M;42
3564;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;16
3565;Late Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;S;56
3566;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;M;61
3567;Late Majority;Website Account;Seldom;No;M;No;Yes;Yes;S;42
3568;Late Majority;Credit Card;Seldom;No;M;No;Yes;Yes;S;60
3569;Late Majority;Monthly Billing;Seldom;Yes;F;Yes;No;Yes;S;66
3570;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;M;58
3571;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;48
3572;Late Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;16
3573;Late Majority;Bank Transfer;Regular;No;F;No;No;Yes;S;42
3574;Late Majority;Website Account;Seldom;Yes;M;No;Yes;Yes;S;44
3575;Late Majority;Bank Transfer;Frequent;No;M;No;Yes;Yes;M;40
3576;Late Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;16
3577;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;M;51
3578;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;66
3579;Late Majority;Website Account;Seldom;No;M;No;No;Yes;M;59
3580;Late Majority;Bank Transfer;Regular;No;M;Yes;No;Yes;M;41
3581;Late Majority;Monthly Billing;Frequent;No;M;Yes;No;Yes;S;35
3582;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;46
3583;Late Majority;Website Account;Seldom;Yes;F;Yes;No;No;S;16
3584;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;36
3585;Late Majority;Bank Transfer;Regular;No;F;Yes;Yes;Yes;M;65
3586;Late Majority;Bank Transfer;Regular;Yes;M;No;Yes;Yes;M;66
3587;Late Majority;Monthly Billing;Frequent;Yes;F;Yes;Yes;Yes;M;36
3588;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;S;59
3589;Late Majority;Credit Card;Seldom;No;M;Yes;Yes;Yes;M;55
3590;Late Majority;Credit Card;Frequent;Yes;M;Yes;Yes;No;M;54
3591;Late Majority;Monthly Billing;Regular;No;F;No;Yes;Yes;M;34
3592;Late Majority;Website Account;Seldom;Yes;M;No;Yes;Yes;M;35
3593;Late Majority;Credit Card;Regular;Yes;M;No;Yes;Yes;S;62
3594;Late Majority;Website Account;Regular;No;F;No;No;Yes;S;65
3595;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;52
3596;Late Majority;Bank Transfer;Regular;No;M;Yes;No;Yes;S;50
3597;Late Majority;Monthly Billing;Seldom;Yes;M;No;No;Yes;M;63
3598;Late Majority;Monthly Billing;Regular;Yes;M;Yes;No;Yes;S;31
3599;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;47
3600;Late Majority;Bank Transfer;Regular;No;F;No;Yes;Yes;S;66
3601;Late Majority;Credit Card;Regular;No;F;Yes;No;Yes;M;66
3602;Late Majority;Monthly Billing;Regular;Yes;F;No;No;Yes;M;45
3603;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;53
3604;Late Majority;Bank Transfer;Frequent;Yes;M;Yes;No;Yes;S;30
3605;Late Majority;Website Account;Seldom;Yes;M;No;No;Yes;S;51
3606;Late Majority;Bank Transfer;Seldom;No;M;No;No;Yes;S;51
3607;Late Majority;Monthly Billing;Frequent;Yes;M;Yes;Yes;Yes;S;66
3608;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;58
3609;Late Majority;Website Account;Regular;Yes;M;No;No;Yes;M;46
3610;Late Majority;Website Account;Seldom;No;M;No;No;Yes;M;40
3611;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;19
3612;Late Majority;Bank Transfer;Frequent;No;F;Yes;Yes;Yes;S;51
3613;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;62
3614;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;M;66
3615;Late Majority;Bank Transfer;Regular;Yes;F;No;Yes;Yes;M;51
3616;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;56
3617;Late Majority;Bank Transfer;Regular;No;M;Yes;Yes;Yes;S;58
3618;Late Majority;Monthly Billing;Seldom;Yes;F;Yes;No;Yes;M;44
3619;Late Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;24
3620;Late Majority;Website Account;Seldom;Yes;M;No;No;Yes;M;55
3621;Late Majority;Credit Card;Regular;No;F;Yes;Yes;Yes;M;56
3622;Late Majority;Website Account;Seldom;No;M;Yes;No;Yes;S;66
3623;Late Majority;Monthly Billing;Seldom;No;F;Yes;No;Yes;S;55
3624;Late Majority;Credit Card;Seldom;Yes;M;Yes;No;Yes;M;25
3625;Late Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;M;66
3626;Late Majority;Website Account;Seldom;Yes;F;No;Yes;Yes;S;56
3627;Late Majority;Bank Transfer;Regular;No;M;Yes;Yes;Yes;S;66
3628;Late Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;M;16
3629;Late Majority;Website Account;Regular;Yes;M;Yes;No;Yes;M;16
3630;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;66
3631;Late Majority;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;M;58
3632;Late Majority;Bank Transfer;Seldom;No;F;No;Yes;Yes;M;30
3633;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;17
3634;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;16
3635;Late Majority;Website Account;Regular;Yes;F;No;Yes;Yes;M;27
3636;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;S;55
3637;Late Majority;Bank Transfer;Regular;No;F;Yes;Yes;Yes;M;48
3638;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;S;26
3639;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;44
3640;Late Majority;Credit Card;Seldom;No;M;Yes;Yes;Yes;M;66
3641;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;66
3642;Late Majority;Bank Transfer;Frequent;Yes;F;Yes;Yes;Yes;M;27
3643;Late Majority;Credit Card;Regular;No;F;No;Yes;Yes;M;60
3644;Late Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;66
3645;Late Majority;Website Account;Regular;Yes;M;Yes;No;Yes;M;66
3646;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;27
3647;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;66
3648;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;S;48
3649;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;66
3650;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;59
3651;Late Majority;Monthly Billing;Seldom;Yes;M;No;No;Yes;M;39
3652;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;M;41
3653;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;66
